ts_code,end_date,symbol,mkv,amount,stk_float_ratio,stock_name,fund_name
159611.SZ,20211230,000155.SZ,0.06145216,24.08,0.02,川能动力,电力ETF
159611.SZ,20211230,000591.SZ,0.07745679,69.97,0.03,太阳能,电力ETF
159611.SZ,20211230,600011.SH,0.13628636,146.23,0.01,华能国际,电力ETF
159611.SZ,20211230,600642.SH,0.05999805,81.63,0.02,申能股份,电力ETF
159611.SZ,20211230,600795.SH,0.0859763,296.47,0.02,国电电力,电力ETF
159611.SZ,20211230,600886.SH,0.10931833,99.11,0.01,国投电力,电力ETF
159611.SZ,20211230,600905.SH,0.20855412,284.91,0.03,三峡能源,电力ETF
159611.SZ,20211230,601016.SH,0.06479352,99.99,0.02,节能风电,电力ETF
159611.SZ,20211230,601985.SH,0.19632627,232.89,0.01,中国核电,电力ETF
159611.SZ,20211230,003816.SZ,0.12042996,392.28,0.04,中国广核,电力ETF
560800.SH,20211230,600703.SH,0.136961209,37.2785,0.01,三安光电,数字经济ETF
560800.SH,20211230,600570.SH,0.1262574,20.43,0.01,恒生电子,数字经济ETF
560800.SH,20211230,002049.SZ,0.132952842,5.6905,0.01,紫光国微,数字经济ETF
560800.SH,20211230,002371.SZ,0.12345993,3.63,0.01,北方华创,数字经济ETF
560800.SH,20211230,002230.SZ,0.13253175,25.61,0.01,科大讯飞,数字经济ETF
560800.SH,20211230,300059.SZ,0.3997519776,107.9244,0.01,东方财富,数字经济ETF
560800.SH,20211230,002415.SZ,0.4048576146,78.7814,0.01,海康威视,数字经济ETF
560800.SH,20211230,300124.SZ,0.20551368,29.63,0.01,汇川技术,数字经济ETF
560800.SH,20211230,603986.SH,0.13447014,7.62,0.01,兆易创新,数字经济ETF
560800.SH,20211230,603501.SH,0.2375460864,7.6608,0.01,韦尔股份,数字经济ETF
562300.SH,20211228,600900.SH,0.21960629,98.17,0.0,长江电力,碳中和ETF基金
562300.SH,20211228,600438.SH,0.09624164,23.32,0.01,通威股份,碳中和ETF基金
562300.SH,20211228,002129.SZ,0.07935039,19.53,0.01,中环股份,碳中和ETF基金
562300.SH,20211228,300014.SZ,0.11871942,9.78,0.01,亿纬锂能,碳中和ETF基金
562300.SH,20211228,601012.SH,0.30491545,37.39,0.01,隆基股份,碳中和ETF基金
562300.SH,20211228,300274.SZ,0.1246873,8.98,0.01,阳光电源,碳中和ETF基金
562300.SH,20211228,002709.SZ,0.0583506,4.95,0.01,天赐材料,碳中和ETF基金
562300.SH,20211228,002812.SZ,0.116193,4.62,0.01,恩捷股份,碳中和ETF基金
562300.SH,20211228,300450.SZ,0.07043916,9.46,0.01,先导智能,碳中和ETF基金
562300.SH,20211228,300750.SZ,0.35217,6.02,0.0,宁德时代,碳中和ETF基金
517330.SH,20211228,600008.SH,0.41522443200000003,1235.787,0.17,首创环保,长江保护ETF
517330.SH,20211228,0257.HK,0.5789727898,1128.2,,,长江保护ETF
517330.SH,20211228,0586.HK,0.9622391256999999,307.85,,,长江保护ETF
517330.SH,20211228,600900.SH,0.60034369,268.37,0.01,长江电力,长江保护ETF
517330.SH,20211228,002266.SZ,0.43573041,602.67,0.21,浙富控股,长江保护ETF
517330.SH,20211228,300012.SZ,0.9929885128,372.1846,0.25,华测检测,长江保护ETF
517330.SH,20211228,002415.SZ,0.43083792,82.08,0.01,海康威视,长江保护ETF
517330.SH,20211228,300070.SZ,0.44378898479999995,621.5532,0.25,碧水源,长江保护ETF
517330.SH,20211228,300274.SZ,0.4173831,30.06,0.03,阳光电源,长江保护ETF
517330.SH,20211228,300750.SZ,0.4669002,7.9812,0.0,宁德时代,长江保护ETF
517160.SH,20211228,600008.SH,0.42623952,1268.57,0.17,首创环保,长江保护主题ETF
517160.SH,20211228,0257.HK,0.5942656360999999,1158.0,,,长江保护主题ETF
517160.SH,20211228,0586.HK,0.9875570952,315.95,,,长江保护主题ETF
517160.SH,20211228,600900.SH,0.61624876,275.48,0.01,长江电力,长江保护主题ETF
517160.SH,20211228,002266.SZ,0.44729118,618.66,0.22,浙富控股,长江保护主题ETF
517160.SH,20211228,300012.SZ,1.01933608,382.06,0.25,华测检测,长江保护主题ETF
517160.SH,20211228,002415.SZ,0.44222825,84.25,0.01,海康威视,长江保护主题ETF
517160.SH,20211228,300070.SZ,0.45556056,638.04,0.26,碧水源,长江保护主题ETF
517160.SH,20211228,300274.SZ,0.42835225,30.85,0.03,阳光电源,长江保护主题ETF
517160.SH,20211228,300750.SZ,0.479115,8.19,0.0,宁德时代,长江保护主题ETF
159601.SZ,20211231,002475.SZ,4.351893996,884.5313,0.13,立讯精密,A50ETF
159601.SZ,20211231,002594.SZ,3.45553056,128.88,0.11,比亚迪,A50ETF
159601.SZ,20211231,002812.SZ,2.790154616,111.4279,0.15,恩捷股份,A50ETF
159601.SZ,20211231,300750.SZ,8.44260396,143.5817,0.07,宁德时代,A50ETF
159601.SZ,20211231,600036.SH,4.1966212533,861.5523,0.04,招商银行,A50ETF
159601.SZ,20211231,600309.SH,3.95574075,391.6575,0.28,万华化学,A50ETF
159601.SZ,20211231,600519.SH,8.131079,39.6638,0.03,贵州茅台,A50ETF
159601.SZ,20211231,601012.SH,5.866748726,680.5973,0.13,隆基股份,A50ETF
159601.SZ,20211231,601888.SH,3.0415689308999996,138.6249,0.07,中国中免,A50ETF
159601.SZ,20211231,603501.SH,3.399730569,109.397,0.14,韦尔股份,A50ETF
563000.SH,20211231,002475.SZ,3.87276816,787.148,0.11,立讯精密,中国A50ETF
563000.SH,20211231,002594.SZ,3.0783259380000003,114.8115,0.1,比亚迪,中国A50ETF
563000.SH,20211231,002812.SZ,2.4782088,98.97,0.13,恩捷股份,中国A50ETF
563000.SH,20211231,300750.SZ,7.4951184,127.468,0.06,宁德时代,中国A50ETF
563000.SH,20211231,600036.SH,3.7333506724000003,766.4444,0.04,招商银行,中国A50ETF
563000.SH,20211231,600309.SH,3.51800978,348.3178,0.24,万华化学,中国A50ETF
563000.SH,20211231,600519.SH,7.234942,35.2924,0.03,贵州茅台,中国A50ETF
563000.SH,20211231,601012.SH,5.220288378,605.6019,0.11,隆基股份,中国A50ETF
563000.SH,20211231,601888.SH,2.7117781481,123.5941,0.06,中国中免,中国A50ETF
563000.SH,20211231,603501.SH,3.0175362999,97.0987,0.12,韦尔股份,中国A50ETF
159862.SZ,20211231,000568.SZ,0.05686688,2.24,0.0,泸州老窖,食品ETF
159862.SZ,20211231,000799.SZ,0.014875,0.7,0.0,酒鬼酒,食品ETF
159862.SZ,20211231,000858.SZ,0.09084528,4.08,0.0,五粮液,食品ETF
159862.SZ,20211231,001234.SZ,5.50449e-05,0.0333,0.0,,食品ETF
159862.SZ,20211231,002304.SZ,0.03031032,1.84,0.0,洋河股份,食品ETF
159862.SZ,20211231,600132.SH,0.01119768,0.74,0.0,重庆啤酒,食品ETF
159862.SZ,20211231,600519.SH,0.0984,0.48,0.0,贵州茅台,食品ETF
159862.SZ,20211231,600600.SH,0.010791,1.09,0.0,青岛啤酒,食品ETF
159862.SZ,20211231,600809.SH,0.0472059522,1.4949,0.0,山西汾酒,食品ETF
159862.SZ,20211231,600887.SH,0.06484344,15.64,0.0,伊利股份,食品ETF
159862.SZ,20211231,603176.SH,4.7138e-05,0.1924,0.0,汇通集团,食品ETF
159862.SZ,20211231,603288.SH,0.040635526,3.866,0.0,海天味业,食品ETF
159895.SZ,20211231,000063.SZ,0.0232155,6.93,0.0,中兴通讯,物联网50ETF
159895.SZ,20211231,000333.SZ,0.02310253,3.13,0.0,美的集团,物联网50ETF
159895.SZ,20211231,002049.SZ,0.020925,0.93,0.0,紫光国微,物联网50ETF
159895.SZ,20211231,002230.SZ,0.02105651,4.01,0.0,科大讯飞,物联网50ETF
159895.SZ,20211231,002241.SZ,0.0281861,5.21,0.0,歌尔股份,物联网50ETF
159895.SZ,20211231,002415.SZ,0.02281152,4.36,0.0,海康威视,物联网50ETF
159895.SZ,20211231,002475.SZ,0.05292444,10.757,0.0,立讯精密,物联网50ETF
159895.SZ,20211231,300124.SZ,0.02744,4.0,0.0,汇川技术,物联网50ETF
159895.SZ,20211231,600690.SH,0.02167025,7.25,0.0,海尔智家,物联网50ETF
159895.SZ,20211231,603986.SH,0.0203986,1.16,0.0,兆易创新,物联网50ETF
588280.SH,20211231,688005.SH,0.0717023646,6.2037,0.02,容百科技,科创50ETF华安
588280.SH,20211231,688008.SH,0.08777079369999999,10.4651,0.02,澜起科技,科创50ETF华安
588280.SH,20211231,688012.SH,0.072020208,5.6888,0.02,中微公司,科创50ETF华安
588280.SH,20211231,688036.SH,0.087154812,5.5548,0.01,传音控股,科创50ETF华安
588280.SH,20211231,688099.SH,0.07411635,5.6925,0.03,晶晨股份,科创50ETF华安
588280.SH,20211231,688111.SH,0.113367,4.278,0.02,金山办公,科创50ETF华安
588280.SH,20211231,688116.SH,0.0640036088,4.2872,0.02,天奈科技,科创50ETF华安
588280.SH,20211231,688122.SH,0.059215799000000006,6.1085,0.02,西部超导,科创50ETF华安
588280.SH,20211231,688599.SH,0.150689532,19.0988,0.02,天合光能,科创50ETF华安
588280.SH,20211231,688981.SH,0.2121656012,40.0388,0.02,中芯国际,科创50ETF华安
562360.SH,20211231,002008.SZ,0.054594,10.11,0.01,大族激光,机器人50ETF
562360.SH,20211231,002139.SZ,0.02192337,11.73,0.01,拓邦股份,机器人50ETF
562360.SH,20211231,002236.SZ,0.04996544,21.28,0.01,大华股份,机器人50ETF
562360.SH,20211231,300083.SZ,0.0180642,12.65,0.01,创世纪,机器人50ETF
562360.SH,20211231,300124.SZ,0.0876708,12.78,0.01,汇川技术,机器人50ETF
562360.SH,20211231,300450.SZ,0.0774749475,10.4175,0.01,先导智能,机器人50ETF
562360.SH,20211231,301098.SZ,6.2076e-05,0.028,0.0,金埔园林,机器人50ETF
562360.SH,20211231,301149.SZ,0.0001077668,0.0643,0.0,隆华新材,机器人50ETF
562360.SH,20211231,301185.SZ,9.22576e-05,0.0436,0.0,鸥玛软件,机器人50ETF
562360.SH,20211231,600406.SH,0.0794491422,19.8474,0.0,国电南瑞,机器人50ETF
562360.SH,20211231,600699.SH,0.02491398,11.34,0.01,均胜电子,机器人50ETF
562360.SH,20211231,603176.SH,4.7138e-05,0.1924,0.0,汇通集团,机器人50ETF
562360.SH,20211231,603486.SH,0.04090745,2.71,0.0,科沃斯,机器人50ETF
562360.SH,20211231,688082.SH,0.0010673752,0.0934,0.0,盛美上海,机器人50ETF
562360.SH,20211231,688169.SH,0.02614608,0.3216,0.01,石头科技,机器人50ETF
159717.SZ,20211231,000333.SZ,0.01387628,1.88,0.0,美的集团,ESGETF
159717.SZ,20211231,000858.SZ,0.01580886,0.71,0.0,五粮液,ESGETF
159717.SZ,20211231,002475.SZ,0.0085116,1.73,0.0,立讯精密,ESGETF
159717.SZ,20211231,301098.SZ,3.41418e-05,0.0154,0.0,金埔园林,ESGETF
159717.SZ,20211231,301118.SZ,5.6863199999999995e-05,0.0116,0.0,恒光股份,ESGETF
159717.SZ,20211231,301180.SZ,5.86176e-05,0.0258,0.0,万祥科技,ESGETF
159717.SZ,20211231,600036.SH,0.02299112,4.72,0.0,招商银行,ESGETF
159717.SZ,20211231,600519.SH,0.0451,0.22,0.0,贵州茅台,ESGETF
159717.SZ,20211231,600887.SH,0.00903828,2.18,0.0,伊利股份,ESGETF
159717.SZ,20211231,600900.SH,0.0084671,3.73,0.0,长江电力,ESGETF
159717.SZ,20211231,601012.SH,0.01371442,1.591,0.0,隆基股份,ESGETF
159717.SZ,20211231,601166.SH,0.01157632,6.08,0.0,兴业银行,ESGETF
159717.SZ,20211231,601318.SH,0.01890375,3.75,0.0,中国平安,ESGETF
159717.SZ,20211231,603176.SH,4.7138e-05,0.1924,0.0,汇通集团,ESGETF
517030.SH,20211231,000858.SZ,0.00846108,0.38,0.0,五粮液,沪港深300ETF基金
517030.SH,20211231,600036.SH,0.0115871348,2.3788,0.0,招商银行,沪港深300ETF基金
517030.SH,20211231,600519.SH,0.03075,0.15,0.0,贵州茅台,沪港深300ETF基金
517030.SH,20211231,0700.HK,0.0183005043,0.49,,,沪港深300ETF基金
517030.SH,20211231,3968.HK,0.0034653976,0.7,0.0,,沪港深300ETF基金
517030.SH,20211231,2318.HK,0.0032135768,0.7,0.0,,沪港深300ETF基金
517030.SH,20211231,3690.HK,0.008661490899999999,0.47,,,沪港深300ETF基金
517030.SH,20211231,601318.SH,0.0100174752,1.9872,0.0,中国平安,沪港深300ETF基金
517030.SH,20211231,601012.SH,0.007371824,0.8552,0.0,隆基股份,沪港深300ETF基金
517030.SH,20211231,000333.SZ,0.00671671,0.91,0.0,美的集团,沪港深300ETF基金
517030.SH,20211231,300760.SZ,0.0064736,0.17,0.0,迈瑞医疗,沪港深300ETF基金
517030.SH,20211231,300750.SZ,0.015876,0.27,0.0,宁德时代,沪港深300ETF基金
562800.SH,20211231,002176.SZ,0.19319256,93.06,0.05,江特电机,稀有金属ETF
562800.SH,20211231,002240.SZ,0.1915827,33.06,0.05,盛新锂能,稀有金属ETF
562800.SH,20211231,002460.SZ,0.6269029389999999,43.8854,0.05,赣锋锂业,稀有金属ETF
562800.SH,20211231,002466.SZ,0.60348,56.4,0.04,天齐锂业,稀有金属ETF
562800.SH,20211231,002497.SZ,0.18024274,62.89,0.06,雅化集团,稀有金属ETF
562800.SH,20211231,002756.SZ,0.16385814,11.07,0.04,永兴材料,稀有金属ETF
562800.SH,20211231,300390.SZ,0.154629,19.09,0.05,天华超净,稀有金属ETF
562800.SH,20211231,301127.SZ,0.000288472,0.1685,0.0,天源环保,稀有金属ETF
562800.SH,20211231,301136.SZ,0.0007544944,0.7172,0.01,,稀有金属ETF
562800.SH,20211231,600111.SH,0.5446994,118.93,0.03,北方稀土,稀有金属ETF
562800.SH,20211231,603230.SH,0.0002951767,0.1141,0.0,内蒙新华,稀有金属ETF
562800.SH,20211231,603799.SH,0.58773168,53.28,0.04,华友钴业,稀有金属ETF
562800.SH,20211231,603993.SH,0.2149416,385.2,0.02,洛阳钼业,稀有金属ETF
562800.SH,20211231,688257.SH,0.001771289,0.2899,0.01,新锐股份,稀有金属ETF
562800.SH,20211231,688262.SH,0.0018496388,0.4406,0.01,国芯科技,稀有金属ETF
516190.SH,20211231,002027.SZ,0.0097461,11.9,0.0,分众传媒,文娱传媒ETF
516190.SH,20211231,002555.SZ,0.00475552,1.76,0.0,三七互娱,文娱传媒ETF
516190.SH,20211231,002602.SZ,0.0049501,5.9,0.0,世纪华通,文娱传媒ETF
516190.SH,20211231,002624.SZ,0.0030921975,1.5225,0.0,完美世界,文娱传媒ETF
516190.SH,20211231,300058.SZ,0.00353017,3.29,0.0,蓝色光标,文娱传媒ETF
516190.SH,20211231,300144.SZ,0.00294992,2.06,0.0,宋城演艺,文娱传媒ETF
516190.SH,20211231,300343.SZ,0.00257002,1.51,0.0,联创股份,文娱传媒ETF
516190.SH,20211231,300413.SZ,0.00560756,0.98,0.0,芒果超媒,文娱传媒ETF
516190.SH,20211231,300418.SZ,0.0029169,1.26,0.0,昆仑万维,文娱传媒ETF
516190.SH,20211231,601888.SH,0.0087764,0.4,0.0,中国中免,文娱传媒ETF
501209.SH,20211231,000568.SZ,0.939319,37.0,0.03,泸州老窖,富久食品饮料LOF
501209.SH,20211231,000799.SZ,0.85,40.0,0.12,酒鬼酒,富久食品饮料LOF
501209.SH,20211231,000858.SZ,0.89064,40.0,0.01,五粮液,富久食品饮料LOF
501209.SH,20211231,300498.SZ,0.35157204,182.54,0.04,温氏股份,富久食品饮料LOF
501209.SH,20211231,600132.SH,0.8976710964,59.3227,0.12,重庆啤酒,富久食品饮料LOF
501209.SH,20211231,600436.SH,0.4747449,10.86,0.02,片仔癀,富久食品饮料LOF
501209.SH,20211231,600519.SH,0.9225,4.5,0.0,贵州茅台,富久食品饮料LOF
501209.SH,20211231,600702.SH,0.5757509,25.33,0.08,舍得酒业,富久食品饮料LOF
501209.SH,20211231,600809.SH,0.94734,30.0,0.02,山西汾酒,富久食品饮料LOF
501209.SH,20211231,600887.SH,0.851617422,205.407,0.03,伊利股份,富久食品饮料LOF
516210.SH,20211231,000001.SZ,0.04792384,29.08,0.0,平安银行,银行股ETF
516210.SH,20211231,002142.SZ,0.04589772,11.99,0.0,宁波银行,银行股ETF
516210.SH,20211231,600000.SH,0.0300256,35.2,0.0,浦发银行,银行股ETF
516210.SH,20211231,600016.SH,0.029055,74.5,0.0,民生银行,银行股ETF
516210.SH,20211231,600036.SH,0.09683548,19.88,0.0,招商银行,银行股ETF
516210.SH,20211231,601166.SH,0.08299536,43.59,0.0,兴业银行,银行股ETF
516210.SH,20211231,601229.SH,0.02125453,29.81,0.0,上海银行,银行股ETF
516210.SH,20211231,601288.SH,0.0310023,105.45,0.0,农业银行,银行股ETF
516210.SH,20211231,601328.SH,0.03796796,82.36,0.0,交通银行,银行股ETF
516210.SH,20211231,601398.SH,0.04864278,105.06,0.0,工商银行,银行股ETF
159715.SZ,20211231,000831.SZ,0.14737854,37.77,0.04,五矿稀土,稀土ETF易方达
159715.SZ,20211231,600010.SH,0.1853767791,664.4329,0.02,包钢股份,稀土ETF易方达
159715.SZ,20211231,600111.SH,0.5033071920000001,109.8924,0.03,北方稀土,稀土ETF易方达
159715.SZ,20211231,600580.SH,0.1373754584,75.1096,0.06,卧龙电驱,稀土ETF易方达
159715.SZ,20211231,600549.SH,0.15712009,69.43,0.05,厦门钨业,稀土ETF易方达
159715.SZ,20211231,600392.SH,0.18146381039999998,92.4892,0.05,盛和资源,稀土ETF易方达
159715.SZ,20211231,601600.SH,0.19583820059999998,321.5734,0.02,中国铝业,稀土ETF易方达
159715.SZ,20211231,002202.SZ,0.17440083,105.89,0.03,金风科技,稀土ETF易方达
159715.SZ,20211231,002240.SZ,0.1830061,31.58,0.05,盛新锂能,稀土ETF易方达
159715.SZ,20211231,002600.SZ,0.16547488,224.83,0.03,领益智造,稀土ETF易方达
516630.SH,20211231,000063.SZ,0.03417,10.2,0.0,中兴通讯,云计算50ETF
516630.SH,20211231,000938.SZ,0.02424385,10.61,0.0,紫光股份,云计算50ETF
516630.SH,20211231,000977.SZ,0.02705165,7.55,0.01,浪潮信息,云计算50ETF
516630.SH,20211231,600588.SH,0.04352244,12.13,0.0,用友网络,云计算50ETF
516630.SH,20211231,600570.SH,0.05392134,8.676,0.01,恒生电子,云计算50ETF
516630.SH,20211231,002410.SZ,0.0451059,7.05,0.01,广联达,云计算50ETF
516630.SH,20211231,300253.SZ,0.021305312000000003,12.712,0.01,卫宁健康,云计算50ETF
516630.SH,20211231,603019.SH,0.02393076,8.68,0.01,中科曙光,云计算50ETF
516630.SH,20211231,688111.SH,0.03619635,1.3659,0.01,金山办公,云计算50ETF
516630.SH,20211231,300454.SZ,0.029414,1.54,0.01,深信服,云计算50ETF
159763.SZ,20211231,002129.SZ,0.0516100975,12.3617,0.0,中环股份,新材料ETF基金
159763.SZ,20211231,002271.SZ,0.0510996,9.7,0.0,东方雨虹,新材料ETF基金
159763.SZ,20211231,002371.SZ,0.04997088,1.44,0.0,北方华创,新材料ETF基金
159763.SZ,20211231,002812.SZ,0.0733672,2.93,0.0,恩捷股份,新材料ETF基金
159763.SZ,20211231,300750.SZ,0.132888,2.26,0.0,宁德时代,新材料ETF基金
159763.SZ,20211231,301078.SZ,9.17784e-05,0.0756,0.0,孩子王,新材料ETF基金
159763.SZ,20211231,301089.SZ,0.000149446,0.022,0.0,拓新药业,新材料ETF基金
159763.SZ,20211231,301091.SZ,9.29907e-05,0.0297,0.0,深城交,新材料ETF基金
159763.SZ,20211231,301111.SZ,0.0001390172,0.0379,0.0,粤万年青,新材料ETF基金
159763.SZ,20211231,301136.SZ,0.0004367904,0.4152,0.01,,新材料ETF基金
159763.SZ,20211231,600309.SH,0.086961,8.61,0.01,万华化学,新材料ETF基金
159763.SZ,20211231,600438.SH,0.06649584,14.79,0.0,通威股份,新材料ETF基金
159763.SZ,20211231,600703.SH,0.05528832,14.72,0.0,三安光电,新材料ETF基金
159763.SZ,20211231,601012.SH,0.15441868,17.914,0.0,隆基股份,新材料ETF基金
159763.SZ,20211231,603799.SH,0.05923647,5.37,0.0,华友钴业,新材料ETF基金
159732.SZ,20211231,000100.SZ,0.05555468,90.04,0.01,TCL科技,消费电子ETF
159732.SZ,20211231,000725.SZ,0.1027372,203.44,0.01,京东方A,消费电子ETF
159732.SZ,20211231,002241.SZ,0.0928356,17.16,0.01,歌尔股份,消费电子ETF
159732.SZ,20211231,002475.SZ,0.15744,32.0,0.0,立讯精密,消费电子ETF
159732.SZ,20211231,300207.SZ,0.03221024,7.64,0.01,欣旺达,消费电子ETF
159732.SZ,20211231,300408.SZ,0.03598105,8.0675,0.0,三环集团,消费电子ETF
159732.SZ,20211231,300782.SZ,0.04838274,1.4805,0.01,卓胜微,消费电子ETF
159732.SZ,20211231,600745.SH,0.0649086,5.02,0.01,闻泰科技,消费电子ETF
159732.SZ,20211231,603501.SH,0.12088953,3.89,0.0,韦尔股份,消费电子ETF
159732.SZ,20211231,603986.SH,0.06946075,3.95,0.01,兆易创新,消费电子ETF
561800.SH,20211231,600111.SH,0.1397816,30.52,0.01,北方稀土,稀有金属ETF基金
561800.SH,20211231,301136.SZ,0.0003097088,0.2944,0.01,,稀有金属ETF基金
561800.SH,20211231,301155.SZ,0.0001248075,0.0129,0.0,海力风电,稀有金属ETF基金
561800.SH,20211231,688049.SH,0.0005243394,0.1014,0.0,炬芯科技-U,稀有金属ETF基金
561800.SH,20211231,603230.SH,0.0002951767,0.1141,0.0,内蒙新华,稀有金属ETF基金
561800.SH,20211231,002240.SZ,0.0505324,8.72,0.01,盛新锂能,稀有金属ETF基金
561800.SH,20211231,002756.SZ,0.04322184,2.92,0.01,永兴材料,稀有金属ETF基金
561800.SH,20211231,002466.SZ,0.155364,14.52,0.01,天齐锂业,稀有金属ETF基金
561800.SH,20211231,002460.SZ,0.165703143,11.5998,0.01,赣锋锂业,稀有金属ETF基金
561800.SH,20211231,002497.SZ,0.0439931,15.35,0.01,雅化集团,稀有金属ETF基金
561800.SH,20211231,603993.SH,0.0552037212,98.9314,0.01,洛阳钼业,稀有金属ETF基金
561800.SH,20211231,300390.SZ,0.040662,5.02,0.01,天华超净,稀有金属ETF基金
561800.SH,20211231,002176.SZ,0.04820472,23.22,0.01,江特电机,稀有金属ETF基金
561800.SH,20211231,603799.SH,0.14638137,13.27,0.01,华友钴业,稀有金属ETF基金
561800.SH,20211231,001296.SZ,0.00018376799999999998,0.031,0.0,长江材料,稀有金属ETF基金
159875.SZ,20211231,002129.SZ,0.11360175,27.21,0.01,中环股份,新能源ETF
159875.SZ,20211231,002460.SZ,0.13888162699999998,9.7222,0.01,赣锋锂业,新能源ETF
159875.SZ,20211231,002466.SZ,0.13360662,12.4866,0.01,天齐锂业,新能源ETF
159875.SZ,20211231,002812.SZ,0.1620088,6.47,0.01,恩捷股份,新能源ETF
159875.SZ,20211231,300014.SZ,0.16096116,13.62,0.01,亿纬锂能,新能源ETF
159875.SZ,20211231,300274.SZ,0.182979,12.55,0.01,阳光电源,新能源ETF
159875.SZ,20211231,300750.SZ,0.408072,6.94,0.0,宁德时代,新能源ETF
159875.SZ,20211231,301136.SZ,0.0007544944,0.7172,0.01,,新能源ETF
159875.SZ,20211231,600438.SH,0.14607504,32.49,0.01,通威股份,新能源ETF
159875.SZ,20211231,601012.SH,0.449102,52.1,0.01,隆基股份,新能源ETF
159875.SZ,20211231,603230.SH,0.0002951767,0.1141,0.0,内蒙新华,新能源ETF
159875.SZ,20211231,603799.SH,0.12994518,11.78,0.01,华友钴业,新能源ETF
159875.SZ,20211231,688236.SH,0.0007889355,0.2985,0.01,春立医疗,新能源ETF
159875.SZ,20211231,688262.SH,0.0013114551999999999,0.3124,0.01,国芯科技,新能源ETF
159875.SZ,20211231,688272.SH,0.0004937067,0.1263,0.01,富吉瑞,新能源ETF
159840.SZ,20211231,002074.SZ,0.166665,32.52,0.03,国轩高科,锂电池ETF
159840.SZ,20211231,002460.SZ,0.34355425,24.05,0.03,赣锋锂业,锂电池ETF
159840.SZ,20211231,002594.SZ,0.67646676,25.23,0.02,比亚迪,锂电池ETF
159840.SZ,20211231,002709.SZ,0.19708335,17.19,0.02,天赐材料,锂电池ETF
159840.SZ,20211231,002812.SZ,0.3653336,14.59,0.02,恩捷股份,锂电池ETF
159840.SZ,20211231,300014.SZ,0.44128412,37.34,0.02,亿纬锂能,锂电池ETF
159840.SZ,20211231,300450.SZ,0.2208789,29.7,0.02,先导智能,锂电池ETF
159840.SZ,20211231,300750.SZ,0.780276,13.27,0.01,宁德时代,锂电池ETF
159840.SZ,20211231,603659.SH,0.1501125304,9.3464,0.01,璞泰来,锂电池ETF
159840.SZ,20211231,603799.SH,0.32078148,29.08,0.02,华友钴业,锂电池ETF
560660.SH,20211231,000938.SZ,0.098952839,43.3054,0.02,紫光股份,云50ETF
560660.SH,20211231,000977.SZ,0.11029548900000001,30.783,0.02,浪潮信息,云50ETF
560660.SH,20211231,002410.SZ,0.18395977460000001,28.7527,0.03,广联达,云50ETF
560660.SH,20211231,300253.SZ,0.08696764,51.89,0.03,卫宁健康,云50ETF
560660.SH,20211231,300308.SZ,0.0721225,16.97,0.02,中际旭创,云50ETF
560660.SH,20211231,300454.SZ,0.119757,6.27,0.02,深信服,云50ETF
560660.SH,20211231,301136.SZ,0.0007544944,0.7172,0.01,,云50ETF
560660.SH,20211231,600570.SH,0.21979969,35.366,0.02,恒生电子,云50ETF
560660.SH,20211231,600588.SH,0.177606,49.5,0.02,用友网络,云50ETF
560660.SH,20211231,600845.SH,0.062758311,10.317,0.01,宝信软件,云50ETF
560660.SH,20211231,688111.SH,0.14928245,5.6333,0.03,金山办公,云50ETF
560660.SH,20211231,688176.SH,0.0019330776,0.8412,0.01,亚虹医药-U,云50ETF
560660.SH,20211231,688190.SH,0.001415403,0.153,0.01,云路股份,云50ETF
560660.SH,20211231,688206.SH,0.00092428,0.28,0.01,概伦电子,云50ETF
560660.SH,20211231,688262.SH,0.0008912353999999999,0.2123,0.0,国芯科技,云50ETF
517800.SH,20211231,600588.SH,0.017889768,4.986,0.0,用友网络,人工智能50ETF
517800.SH,20211231,0700.HK,0.047805399000000005,1.28,,,人工智能50ETF
517800.SH,20211231,0268.HK,0.018248832,9.3,,,人工智能50ETF
517800.SH,20211231,3690.HK,0.04551889889999999,2.47,,,人工智能50ETF
517800.SH,20211231,002230.SZ,0.02252679,4.29,0.0,科大讯飞,人工智能50ETF
517800.SH,20211231,002241.SZ,0.0235876,4.36,0.0,歌尔股份,人工智能50ETF
517800.SH,20211231,002410.SZ,0.02309678,3.61,0.0,广联达,人工智能50ETF
517800.SH,20211231,002415.SZ,0.04033872,7.71,0.0,海康威视,人工智能50ETF
517800.SH,20211231,603501.SH,0.03480624,1.12,0.0,韦尔股份,人工智能50ETF
517800.SH,20211231,300454.SZ,0.016235,0.85,0.0,深信服,人工智能50ETF
560500.SH,20211231,000932.SZ,0.02966866,58.06,0.01,华菱钢铁,中证500成长ETF
560500.SH,20211231,600373.SH,0.0286134,23.15,0.02,中文传媒,中证500成长ETF
560500.SH,20211231,600486.SH,0.02296,1.75,0.01,扬农化工,中证500成长ETF
560500.SH,20211231,600867.SH,0.04176856,38.11,0.02,通化东宝,中证500成长ETF
560500.SH,20211231,301182.SZ,0.0008088017999999999,0.2301,0.01,凯旺科技,中证500成长ETF
560500.SH,20211231,688210.SH,0.0005842534,0.1478,0.01,统联精密,中证500成长ETF
560500.SH,20211231,688262.SH,0.0006725196000000001,0.1602,0.0,国芯科技,中证500成长ETF
560500.SH,20211231,688697.SH,0.0009356711,0.5837,0.01,纽威数控,中证500成长ETF
