stock_name,hold_num
斯达半导,65
振芯科技,65
迎驾贡酒,64
沃森生物,64
科伦药业,64
厦门钨业,64
中芯国际,63
宝信软件,63
滨江集团,63
广汽集团,63
大参林,62
梅花生物,62
新泉股份,62
蓝晓科技,61
天康生物,61
天宜上佳,61
杭氧股份,61
中国中铁,60
三星医疗,60
爱柯迪,60
星源材质,60
健帆生物,59
扬农化工,59
新奥股份,58
航发控制,58
当升科技,58
江特电机,58
益丰药房,58
七一二,58
安琪酵母,58
新宙邦,58
科思股份,58
哈铁科技,57
中国东航,57
横店东磁,57
濮阳惠成,57
时代电气,57
比音勒芬,57
双汇发展,57
中炬高新,57
正帆科技,57
旭升集团,56
兴发集团,56
华阳集团,56
中国电信,56
中航机电,55
银轮股份,55
中国太保,55
万润股份,55
爱博医疗,55
盐湖股份,55
雅化集团,54
航宇科技,54
继峰股份,54
中国石化,54
伟星股份,53
聚光科技,52
中航西飞,52
中国银行,52
中国巨石,52
宝丰能源,52
老白干酒,52
天马科技,51
鱼跃医疗,51
涪陵榨菜,51
中科曙光,51
远兴能源,51
志邦家居,50
博腾股份,50
东方电热,50
联泓新科,50
南网科技,50
万泰生物,50
中国汽研,49
迪威尔,49
巨星农牧,49
盟升电子,48
闻泰科技,48
文灿股份,48
卫星化学,48
中国软件,48
英杰电气,48
国投电力,48
海目星,47
天地科技,47
景津装备,47
京东方A,47
图南股份,47
国泰君安,47
桐昆股份,47
华域汽车,46
瀚蓝环境,46
合盛硅业,46
盾安环境,46
华大九天,46
紫燕食品,45
华特气体,45
安图生物,45
金域医学,45
华测导航,45
洽洽食品,45
睿创微纳,45
山东药玻,45
科大讯飞,44
新点软件,44
坚朗五金,44
美迪西,44
科达利,44
科达制造,44
中国石油,44
皓元医药,43
中牧股份,43
传音控股,43
毕得医药,43
亚钾国际,43
用友网络,43
高能环境,43
联化科技,43
立高食品,43
国际医学,43
裕同科技,43
隆盛科技,43
意华股份,43
航天宏图,43
晶晨股份,42
石头科技,42
乐普医疗,42
中国化学,42
新希望,42
喜临门,42
晨光股份,42
三一重能,42
广汇物流,41
思瑞浦,41
新洋丰,41
新宝股份,41
登海种业,41
湖南黄金,41
川投能源,40
美畅股份,40
飞科电器,40
新城控股,39
川仪股份,39
国光电气,39
震安科技,39
济川药业,39
中科电气,39
太阳纸业,39
三棵树,38
华特达因,38
铂科新材,38
药石科技,38
凤凰传媒,37
旗滨集团,37
常熟汽饰,37
三角防务,37
唐人神,37
普莱柯,36
老板电器,36
金雷股份,36
三安光电,36
卓胜微,36
华统股份,36
京沪高铁,36
川能动力,36
内蒙华电,35
士兰微,35
百润股份,35
福能股份,35
中国铁建,35
森麒麟,35
鹏鼎控股,35
心脉医疗,35
牧高笛,35
华铁应急,35
西藏珠峰,34
铭利达,34
湘电股份,34
西藏矿业,34
昭衍新药,34
华峰铝业,33
派克新材,33
天邦食品,33
浙江鼎力,33
申通快递,33
金力永磁,33
华荣股份,33
巨化股份,33
万润新能,32
东鹏饮料,32
山东黄金,32
苏州银行,32
宝钢股份,32
老凤祥,32
中鼎股份,32
盛和资源,32
中信特钢,32
光大银行,32
华熙生物,32
双良节能,32
海通证券,32
柏楚电子,32
一心堂,32
众生药业,32
洛阳钼业,32
傲农生物,31
聚辰股份,31
东方证券,31
恒力石化,31
致远互联,31
贝达药业,31
国瓷材料,31
慧博云通,31
老百姓,31
东阳光,31
明月镜片,31
环旭电子,31
盛美上海,31
利安隆,31
容百科技,30
宋城演艺,30
华秦科技,30
上汽集团,30
利元亨,30
圣农发展,30
创维数字,30
浪潮信息,29
周大生,29
绿的谐波,29
郑煤机,29
四维图新,29
东阿阿胶,29
我武生物,29
先达股份,29
保隆科技,29
振华风光,29
天山铝业,28
麦格米特,28
赢合科技,28
北方稀土,28
回盛生物,28
新华医疗,28
吉比特,28
赛意信息,28
扬杰科技,28
德邦科技,28
中瓷电子,28
昊华科技,28
东微半导,28
密尔克卫,28
佰仁医疗,28
中国人保,28
云天化,28
中信博,28
博实股份,28
酒鬼酒,28
甬金股份,28
中南传媒,28
创业慧康,28
索菲亚,28
三利谱,27
视源股份,27
凯美特气,27
芒果超媒,27
移远通信,27
黑猫股份,27
康缘药业,27
广立微,27
华能水电,27
荣昌生物,27
精功科技,27
康德莱,27
盘江股份,27
中科三环,27
大全能源,27
经纬恒润-W,27
甘源食品,27
皇马科技,27
汉钟精机,26
盐津铺子,26
紫光股份,26
纳微科技,26
中宠股份,26
宝钛股份,26
南都电源,26
菲沃泰,26
英维克,26
中旗股份,26
四川路桥,26
华大智造,26
隆平高科,26
振德医疗,25
普利制药,25
嘉友国际,25
斯莱克,25
九号公司-WD,25
完美世界,25
山东路桥,25
启明星辰,24
中谷物流,24
科顺股份,24
国博电子,24
玲珑轮胎,24
藏格矿业,24
中航电子,24
浦发银行,24
山东高速,24
贝特瑞,24
壹石通,24
华峰测控,24
锐科激光,24
民生银行,24
浙江医药,24
新洁能,24
中国联通,24
中金黄金,24
健麾信息,23
天坛生物,23
伟明环保,23
聚合顺,23
国电电力,23
臻镭科技,23
长盈精密,23
兰花科创,23
中曼石油,23
中远海控,23
正海生物,23
思科瑞,23
容知日新,23
索通发展,23
极米科技,23
大华股份,23
博雅生物,22
立昂微,22
炬华科技,22
联创电子,22
招商证券,22
火炬电子,22
天益医疗,22
中钨高新,22
普洛药业,22
上海电力,22
桂冠电力,22
艾华集团,22
招商公路,22
连城数控,22
禾望电气,22
海容冷链,22
兴业证券,21
吉林碳谷,21
厦钨新能,21
天壕环境,21
唐山港,21
福莱特,21
九典制药,21
巨星科技,21
中青旅,21
花园生物,21
中船防务,21
天铁股份,21
景旺电子,21
海信视像,21
奥浦迈,21
均胜电子,21
丽珠集团,21
富安娜,20
盛航股份,20
金诚信,20
妙可蓝多,20
爱玛科技,20
劲嘉股份,20
金钼股份,20
维力医疗,20
东富龙,20
卫宁健康,20
盛弘股份,20
新开源,20
苏泊尔,20
中复神鹰,20
兴森科技,20
万丰奥威,20
三诺生物,20
国能日新,20
仙琚制药,20
长光华芯,20
陕鼓动力,20
中国能建,19
苑东生物,19
特宝生物,19
无锡银行,19
东方电子,19
普瑞眼科,19
青岛港,19
应流股份,19
华工科技,19
健康元,19
美格智能,19
神州数码,19
中来股份,19
天岳先进,19
云南白药,19
中海油服,19
遥望科技,19
诺诚健华-U,19
天孚通信,19
TCL科技,19
王府井,19
瑞联新材,19
沪硅产业-U,19
科沃斯,19
天味食品,19
楚天科技,19
兴齐眼药,19
立华股份,19
永泰能源,18
华夏航空,18
键凯科技,18
百克生物,18
海优新材,18
羚锐制药,18
泰恩康,18
中国广核,18
中国交建,18
爱乐达,18
至纯科技,18
安恒信息,18
电科网安,18
冀中能源,18
百诚医药,18
德赛电池,18
江阴银行,18
云铝股份,18
申万宏源,17
谱尼测试,17
中信建投,17
金风科技,17
精研科技,17
杭可科技,17
福瑞股份,17
格林美,17
佩蒂股份,17
三人行,17
长城汽车,17
驰宏锌锗,17
联德股份,17
上海医药,17
信安世纪,17
斯迪克,17
禾川科技,17
大唐发电,17
泰和新材,17
华新水泥,17
安路科技-U,17
中际旭创,17
智明达,17
上海银行,17
晨光生物,17
浩洋股份,17
钱江摩托,17
信科移动-U,17
中无人机,17
恒立液压,16
北京君正,16
龙元建设,16
阳光诺和,16
复星医药,16
坤彩科技,16
百济神州-U,16
康冠科技,16
同花顺,16
中材科技,16
力量钻石,16
峰岹科技,16
景业智能,16
新特电气,16
中密控股,16
药康生物,16
广州酒家,16
航天彩虹,16
铂力特,16
天润乳业,16
上海家化,16
科锐国际,16
润建股份,16
海达股份,16
五洲新春,16
龙蟠科技,16
杉杉股份,16
威高骨科,16
赛力斯,16
坤恒顺维,16
江河集团,16
明冠新材,16
雅戈尔,15
洪城环境,15
日月股份,15
联盛化学,15
申菱环境,15
中熔电气,15
华贸物流,15
洁美科技,15
海晨股份,15
瑞普生物,15
以岭药业,15
新大正,15
瑞泰新材,15
博力威,15
潍柴动力,15
振华股份,15
世华科技,15
东材科技,15
君实生物-U,15
芯碁微装,15
恒润股份,15
广东宏大,15
嘉必优,15
富瀚微,15
仕净科技,15
四川双马,15
精工钢构,15
北新建材,14
中钢天源,14
卧龙电驱,14
伊力特,14
朗新科技,14
口子窖,14
东软集团,14
厦门象屿,14
中信银行,14
再升科技,14
华润微,14
中触媒,14
志特新材,14
胜宏科技,14
江苏金租,14
拓邦股份,14
东诚药业,14
美联新材,14
采纳股份,14
粤高速A,14
宁沪高速,14
广大特材,14
安科瑞,14
光线传媒,14
长阳科技,14
永冠新材,13
顺络电子,13
北京银行,13
鸣志电器,13
石基信息,13
金圆股份,13
顶点软件,13
华夏银行,13
艾隆科技,13
浙商中拓,13
岱美股份,13
迈信林,13
深圳机场,13
四方光电,13
国轩高科,13
精测电子,13
长江证券,13
中望软件,13
上声电子,13
公牛集团,13
广电计量,13
许继电气,13
君亭酒店,13
卫信康,13
新天药业,13
恩华药业,13
太辰光,13
炬光科技,13
普源精电-U,13
诺唯赞,13
健友股份,12
拱东医疗,12
英搏尔,12
苏农银行,12
恺英网络,12
宝新能源,12
百洋医药,12
鲁阳节能,12
长虹能源,12
京新药业,12
中伟股份,12
鼎阳科技,12
张家港行,12
荃银高科,12
凌霄泵业,12
科前生物,12
博迁新材,12
澳华内镜,12
多氟多,12
招商积余,12
财通证券,12
达安基因,12
永新光学,12
孚能科技,12
海普瑞,12
三全食品,12
西部材料,12
康泰生物,12
新产业,12
德科立,12
超卓航科,12
广信股份,12
瑞芯微,12
安达智能,11
新化股份,11
青鸟消防,11
海信家电,11
征和工业,11
豪迈科技,11
祥鑫科技,11
精锻科技,11
广宇发展,11
中国铝业,11
骄成超声,11
思特威-W,11
莱茵生物,11
威孚高科,11
南微医学,11
金牌厨柜,11
寒武纪-U,11
南大光电,11
龙芯中科,11
中直股份,11
杰克股份,11
微电生理-U,11
宏微科技,11
江中药业,11
爱婴室,11
奥普特,11
华懋科技,11
海利尔,11
豫能控股,11
雷电微力,11
新五丰,11
露笑科技,11
创世纪,11
峨眉山A,11
泰坦科技,11
久远银海,11
震裕科技,11
南山铝业,11
四方达,11
北路智控,11
普利特,11
洁特生物,11
国恩股份,11
芯朋微,11
长飞光纤,11
西菱动力,11
怡合达,10
科陆电子,10
京运通,10
同飞股份,10
唯捷创芯-U,10
康华生物,10
德邦股份,10
凌云光,10
良信股份,10
指南针,10
微光股份,10
信立泰,10
红日药业,10
华菱钢铁,10
华锦股份,10
上港集团,10
卓易信息,10
美亚光电,10
新风光,10
金城医药,10
汤臣倍健,10
金隅集团,10
远光软件,10
千味央厨,10
海澜之家,10
报喜鸟,10
川发龙蟒,10
亚太科技,10
三峡水利,10
军信股份,10
中际联合,10
上海瀚讯,10
宏川智慧,10
永创智能,10
中科江南,10
浙江仙通,10
杰创智能,10
善水科技,10
安迪苏,10
伊之密,10
华策影视,10
北大荒,10
和而泰,10
中国银河,10
聚胶股份,10
森特股份,10
科德数控,10
路维光电,10
芯能科技,10
粤电力A,10
绿能慧充,10
桃李面包,10
三友医疗,10
达仁堂,10
国机精工,10
王子新材,10
晨光新材,9
颖泰生物,9
元祖股份,9
长高电新,9
永贵电器,9
博思软件,9
方正电机,9
金龙鱼,9
新华保险,9
小熊电器,9
海油发展,9
泰胜风能,9
益生股份,9
利尔化学,9
威腾电气,9
创耀科技,9
九丰能源,9
天健集团,9
兆威机电,9
寿仙谷,9
富临精工,9
光峰科技,9
安科生物,9
昆药集团,9
四方科技,9
莱克电气,9
福田汽车,9
ST泛微,9
东方通,9
宇邦新材,9
运达股份,9
中金岭南,9
回天新材,9
电连技术,9
万业企业,9
广东鸿图,9
湖北能源,9
工业富联,9
当虹科技,9
佳缘科技,9
盛路通信,9
金新农,9
高德红外,9
国联证券,9
长城证券,9
宏华数科,9
佐力药业,9
普门科技,9
迪森股份,9
东方铁塔,9
万达电影,9
盟科药业-U,9
海思科,9
华侨城A,9
金石资源,9
理邦仪器,9
金融街,8
精达股份,8
华软科技,8
诚意药业,8
依依股份,8
陆家嘴,8
杰普特,8
恒逸石化,8
英科医疗,8
中盐化工,8
和邦生物,8
水晶光电,8
三六零,8
华锐精密,8
永和股份,8
万马股份,8
盈康生命,8
马应龙,8
东方日升,8
兴瑞科技,8
建发合诚,8
金宏气体,8
华利集团,8
嘉元科技,8
中简科技,8
卓越新能,8
中铁装配,8
宇信科技,8
史丹利,8
凯德石英,8
润达医疗,8
新北洋,8
华中数控,8
德新科技,8
信达地产,8
艾布鲁,8
雪天盐业,8
振华新材,8
中科软,8
普蕊斯,8
九州通,7
上海港湾,7
法兰泰克,7
旭光电子,7
联瑞新材,7
千禾味业,7
大东方,7
诺思兰德,7
同力股份,7
苏垦农发,7
海尔生物,7
昆仑万维,7
电投能源,7
宝胜股份,7
海兴电力,7
京泉华,7
松原股份,7
屹通新材,7
长盛轴承,7
彩讯股份,7
光明乳业,7
信德新材,7
富煌钢构,7
恒星科技,7
百普赛斯,7
宁波华翔,7
云海金属,7
蓝色光标,7
元利科技,7
渝农商行,7
星网锐捷,7
健之佳,7
奥比中光-UW,7
日出东方,7
鑫铂股份,7
中百集团,7
国元证券,7
捷顺科技,7
帝奥微,7
中国重工,7
云路股份,7
欧科亿,7
芯原股份-U,7
兴蓉环境,7
申能股份,7
隆利科技,7
台华新材,7
博敏电子,7
晶方科技,7
垒知集团,7
泽璟制药-U,7
凯立新材,7
大元泵业,7
中国电影,7
祥生医疗,7
大亚圣象,7
京北方,7
金辰股份,7
科博达,7
龙佰集团,7
惠泰医疗,6
松霖科技,6
雷迪克,6
广晟有色,6
长远锂科,6
智光电气,6
浙能电力,6
天目湖,6
盈趣科技,6
富士达,6
中钢洛耐,6
贝斯特,6
博汇纸业,6
海泰新能,6
光华科技,6
三特索道,6
航民股份,6
集友股份,6
嘉戎技术,6
富士莱,6
健民集团,6
阳谷华泰,6
三美股份,6
瑞华泰,6
昊华能源,6
万凯新材,6
齐翔腾达,6
九安医疗,6
清研环境,6
银邦股份,6
华大基因,6
三联虹普,6
海油工程,6
宏力达,6
上海沿浦,6
朗特智能,6
华融化学,6
柯力传感,6
万泽股份,6
国光股份,6
皖通高速,6
太阳能,6
华依科技,6
雪峰科技,6
浙江正特,6
鼎通科技,6
金道科技,6
节能风电,6
蔚蓝生物,6
德生科技,6
西测测试,6
钜泉科技,6
天能股份,6
鸿日达,6
锋尚文化,6
香农芯创,6
中微半导,6
信测标准,6
海翔药业,6
宝鹰股份,6
罗博特科,6
捷成股份,6
宇晶股份,6
国网信通,6
中材国际,6
博威合金,6
何氏眼科,6
中色股份,6
华帝股份,6
小商品城,6
靖远煤电,6
冀东水泥,6
德龙激光,6
江化微,6
新劲刚,6
皖仪科技,6
麦澜德,6
中国中车,6
家联科技,6
凯赛生物,6
天通股份,6
久日新材,6
硅宝科技,6
江山股份,6
中颖电子,5
水井坊,5
飞龙股份,5
兴通股份,5
霍莱沃,5
派林生物,5
奥海科技,5
德昌股份,5
宣泰医药,5
东北证券,5
平治信息,5
东瑞股份,5
兰剑智能,5
华邦健康,5
武商集团,5
诺德股份,5
国力股份,5
浙商证券,5
众信旅游,5
一博科技,5
逸豪新材,5
吉林化纤,5
洪都航空,5
黄河旋风,5
华盛锂电,5
昌红科技,5
米奥会展,5
皖能电力,5
恒玄科技,5
国药一致,5
盛达资源,5
浙文互联,5
中闽能源,5
汇成股份,5
重庆百货,5
乐惠国际,5
隧道股份,5
华兰疫苗,5
长沙银行,5
康弘药业,5
中国重汽,5
蒙娜丽莎,5
北摩高科,5
南侨食品,5
合肥百货,5
中国长城,5
海量数据,5
网宿科技,5
奇安信-U,5
烽火通信,5
绿地控股,5
利欧股份,5
阿尔特,5
国金证券,5
中核钛白,5
中一科技,5
迪哲医药-U,5
超图软件,5
翱捷科技-U,5
江苏国泰,5
新日股份,5
共达电声,5
东华测试,5
新益昌,5
江苏神通,5
潮宏基,5
东方明珠,5
宝明科技,5
二三四五,5
左江科技,5
稳健医疗,5
捷昌驱动,5
奥瑞金,5
新凤鸣,5
立中集团,5
万和电气,5
天津港,5
有方科技,5
亚玛顿,5
国信证券,5
太钢不锈,5
彤程新材,5
同益中,5
汉得信息,5
同享科技,5
川恒股份,5
海力风电,5
新疆众和,5
中顺洁柔,4
中科环保,4
华康医疗,4
中国外运,4
怡达股份,4
奥锐特,4
国芯科技,4
新安股份,4
苏博特,4
柳工,4
万马科技,4
华天科技,4
海天精工,4
光迅科技,4
白云山,4
迪普科技,4
兆讯传媒,4
西部矿业,4
沪电股份,4
辰安科技,4
翔丰华,4
华康股份,4
迅捷兴,4
沧州明珠,4
双星新材,4
中国稀土,4
三孚股份,4
朗姿股份,4
申昊科技,4
家家悦,4
江航装备,4
湖南海利,4
海源复材,4
风华高科,4
宇瞳光学,4
硅烷科技,4
水星家纺,4
盛天网络,4
宁波韵升,4
恒顺醋业,4
上海临港,4
恒源煤电,4
软通动力,4
金能科技,4
安克创新,4
东睦股份,4
同和药业,4
上海梅林,4
凯盛科技,4
栖霞建设,4
中粮科技,4
唯特偶,4
沪光股份,4
英诺激光,4
华兰生物,4
西藏药业,4
科翔股份,4
物产中大,4
嘉和美康,4
中农立华,4
近岸蛋白,4
兔宝宝,4
铖昌科技,4
理工导航,4
华联控股,4
艾德生物,4
景嘉微,4
金盘科技,4
东航物流,4
华设集团,4
宏达电子,4
中汽股份,4
新易盛,4
天融信,4
内蒙一机,4
科威尔,4
瀚川智能,4
华安证券,4
沃特股份,4
海格通信,4
亚星锚链,4
同惠电子,4
壶化股份,4
南玻A,4
黔源电力,4
国邦医药,4
大博医疗,4
阿拉丁,4
仲景食品,4
江山欧派,4
今天国际,4
正邦科技,4
共进股份,4
钢研纳克,4
海峡股份,4
中国卫星,4
劲仔食品,4
中远海发,4
华安鑫创,4
欣锐科技,4
崇达技术,4
八亿时空,4
江铃汽车,4
海星股份,4
道道全,4
同力日升,4
力合微,4
贝仕达克,4
安道麦A,4
健盛集团,4
森鹰窗业,4
华翔股份,4
中远海特,4
英集芯,4
盛屯矿业,4
蓝思科技,4
三旺通信,4
欧圣电气,4
贵研铂业,4
恒林股份,4
东吴证券,4
大地熊,4
金晶科技,4
山东钢铁,4
绿田机械,4
中化国际,4
开滦股份,4
芳源股份,4
八方股份,4
贵广网络,4
清溢光电,4
科信技术,4
路德环境,4
苏大维格,4
福蓉科技,4
万顺新材,4
春立医疗,4
中联重科,4
湘潭电化,4
西部黄金,4
恒邦股份,4
蒙泰高新,4
拓尔思,4
科隆股份,3
能科科技,3
胜华新材,3
包钢股份,3
科捷智能,3
同庆楼,3
煜邦电力,3
航天发展,3
凯利泰,3
宝立食品,3
嘉益股份,3
隆达股份,3
上峰水泥,3
新诺威,3
首开股份,3
万孚生物,3
深圳华强,3
上海莱士,3
新国都,3
长荣股份,3
仙鹤股份,3
金陵饭店,3
山东出版,3
中国通号,3
同为股份,3
北方国际,3
浙江自然,3
力星股份,3
艾为电子,3
东尼电子,3
金徽酒,3
金科股份,3
养元饮品,3
京能电力,3
南京高科,3
亿嘉和,3
硕世生物,3
诚达药业,3
探路者,3
越秀资本,3
江淮汽车,3
海亮股份,3
华岭股份,3
南京医药,3
振江股份,3
立方制药,3
中科星图,3
标榜股份,3
永福股份,3
美年健康,3
伟思医疗,3
东土科技,3
重庆钢铁,3
永新股份,3
宝钢包装,3
光大证券,3
长缆科技,3
卡倍亿,3
亿华通-U,3
闰土股份,3
蔚蓝锂芯,3
三钢闽光,3
新芝生物,3
中环环保,3
汇绿生态,3
新乳业,3
海利得,3
中泰化学,3
恒铭达,3
正海磁材,3
华兴源创,3
中国中冶,3
钒钛股份,3
河钢股份,3
起帆电缆,3
长海股份,3
西子洁能,3
大族激光,3
道恩股份,3
鲁西化工,3
江波龙,3
荣信文化,3
明德生物,3
中新集团,3
合兴包装,3
盈峰环境,3
浦东金桥,3
中国宝安,3
永泰运,3
万向德农,3
鄂尔多斯,3
沃尔核材,3
浙江龙盛,3
中国天楹,3
瑞纳智能,3
开山股份,3
新元科技,3
百龙创园,3
海能技术,3
永艺股份,3
友发集团,3
盖世食品,3
皖维高新,3
英诺特,3
方大特钢,3
菱电电控,3
福昕软件,3
鲁泰A,3
和元生物,3
迪瑞医疗,3
蓝黛科技,3
华扬联众,3
风语筑,3
中工国际,3
葵花药业,3
赛微微电,3
苏交科,3
南山控股,3
金河生物,3
江苏舜天,3
中铁工业,3
上海洗霸,3
昂利康,3
百达精工,3
浙商银行,3
概伦电子,3
瑞德智能,2
立达信,2
大族数控,2
广深铁路,2
维科技术,2
长电科技,2
运达科技,2
六国化工,2
永茂泰,2
味知香,2
一品红,2
力盛体育,2
创源股份,2
冠龙节能,2
长白山,2
新朋股份,2
新湖中宝,2
桂林旅游,2
华天酒店,2
可立克,2
云南旅游,2
激智科技,2
保利联合,2
汇顶科技,2
润和软件,2
迈威生物-U,2
深圳燃气,2
沐邦高科,2
英威腾,2
航亚科技,2
天娱数科,2
光大嘉宝,2
迈克生物,2
岳阳兴长,2
胜利股份,2
名臣健康,2
通化东宝,2
中亦科技,2
楚江新材,2
森马服饰,2
韶能股份,2
纬德信息,2
赞宇科技,2
视觉中国,2
长江传媒,2
五矿资本,2
康希诺,2
七匹狼,2
威尔药业,2
威胜信息,2
招商港口,2
威博液压,2
宏昌电子,2
粤宏远A,2
第一创业,2
天德钰,2
炬申股份,2
四川美丰,2
金发科技,2
金田股份,2
南京证券,2
富佳股份,2
永东股份,2
金种子酒,2
银龙股份,2
嘉寓股份,2
浙江交科,2
斯瑞新材,2
统联精密,2
华宏科技,2
艾比森,2
元隆雅图,2
甘化科工,2
上海谊众-U,2
兰卫医学,2
建科股份,2
铜冠铜箔,2
华阳国际,2
长虹美菱,2
世纪天鸿,2
狄耐克,2
庞大集团,2
北汽蓝谷,2
广汇汽车,2
南华期货,2
中体产业,2
安联锐视,2
南方传媒,2
弘亚数控,2
帅丰电器,2
格灵深瞳-U,2
联发股份,2
和顺科技,2
中化岩土,2
津滨发展,2
泰达股份,2
鹭燕医药,2
设计总院,2
东宏股份,2
鞍钢股份,2
必易微,2
山东玻纤,2
山东赫达,2
义翘神州,2
华宝股份,2
龙星化工,2
智莱科技,2
高鸿股份,2
国城矿业,2
苏轴股份,2
鲁商发展,2
水羊股份,2
正裕工业,2
唐源电气,2
云南铜业,2
光启技术,2
井松智能,2
金螳螂,2
崧盛股份,2
林洋能源,2
横店影视,2
上海电影,2
慈文传媒,2
西藏天路,2
创远信科,2
上能电气,2
特发服务,2
奥迪威,2
艾迪精密,2
宝鼎科技,2
翔宇医疗,2
南亚新材,2
康辰药业,2
国新文化,2
先河环保,2
浩瀚深度,2
东方精工,2
江西铜业,2
万里扬,2
百利科技,2
顺网科技,2
巴比食品,2
中信重工,2
广弘控股,2
海象新材,2
哈尔斯,2
骆驼股份,2
金陵药业,2
醋化股份,2
贝因美,2
城发环境,2
华民股份,2
梦洁股份,2
民和股份,2
罗牛山,2
扬帆新材,2
乐凯胶片,2
雅运股份,2
海能实业,2
普天科技,2
金冠电气,2
亚世光电,2
宇通客车,2
紫建电子,2
云从科技-UW,2
新锐股份,2
华西证券,2
威唐工业,2
精进电动-UW,2
易点天下,2
晶华微,2
远翔新材,2
通用股份,2
晶丰明源,2
博瑞传播,2
振华重工,2
龙源电力,2
新兴装备,2
豪能股份,2
康斯特,2
光韵达,2
世纪瑞尔,2
威海广泰,2
永利股份,2
东鹏控股,2
融捷健康,2
日丰股份,2
宝通科技,2
淳中科技,2
